 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;
7684963;"Conferencia: Los orígenes de Madrid";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-06 00:00:00.0";"2014-11-06 23:59:00.0";"18:00";" Impartida por doña Mercedes Gómez. Autora del blog: Arte en Madrid  ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e95a59433b319410VgnVCM2000000c205a0aRCRD";"Ciclo de conferencias sobre Historia de Madrid, de la Biblioteca Pública Municipal Huerta de la Salud";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7c77197f3a319410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c5879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Huerta de la Salud (Hortaleza)";"445295";"4480968";"40.47571688103069";"-3.64667257750353";"/contenido/actividades/ConferenciasColoquios";
7684978;"Conferencia: Un paseo por el Madrid de Antonio Palacios";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-20 00:00:00.0";"2014-11-20 23:59:00.0";"18:00";"Impartida por doña Rosario Cabezuelo. Directora de la Biblioteca Municipal de Canillejas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b93159433b319410VgnVCM2000000c205a0aRCRD";"Ciclo de conferencias sobre Historia de Madrid, de la Biblioteca Pública Municipal Huerta de la Salud";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7c77197f3a319410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c5879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Huerta de la Salud (Hortaleza)";"445295";"4480968";"40.47571688103069";"-3.64667257750353";"/contenido/actividades/ConferenciasColoquios";
7684990;"Conferencia: ¡Madrid se divierte!: Historia del ocio de los madrileños";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-27 00:00:00.0";"2014-11-27 23:59:00.0";"18:00";"Impartida por don Juan Jiménez. Archivero Bibliotecario del Ayuntamiento de Madrid";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af4159433b319410VgnVCM2000000c205a0aRCRD";"Ciclo de conferencias sobre Historia de Madrid, de la Biblioteca Pública Municipal Huerta de la Salud";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7c77197f3a319410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c5879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Huerta de la Salud (Hortaleza)";"445295";"4480968";"40.47571688103069";"-3.64667257750353";"/contenido/actividades/ConferenciasColoquios";
7636036;"Conferencias sobre psicología: ¿Encantado de conocerme?";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-07 00:00:00.0";"2014-11-07 23:59:00.0";"19:00";"El trabajo con las emociones y la negatividad ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=198ffcea98878410VgnVCM2000000c205a0aRCRD";"";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d7203d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas)";"444059";"4469640";"40.3735856436473";"-3.6602546064905397";"/contenido/actividades/ConferenciasColoquios";
7288701;"Cuentos en kamishibai, por Arantxa Cañada";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-10-29 00:00:00.0";"2014-10-29 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a6df47c8332e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal José Saramago";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f36c47c8332e3410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)";"439977";"4481329";"40.47860087334554";"-3.7094408342979954";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7700571;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-13 00:00:00.0";"2014-11-13 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=22992e5c0e149410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Pablo Neruda";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf104930a1ed3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"445680";"4475825";"40.42941133441142";"-3.6416899839787695";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7288682;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-18 00:00:00.0";"2014-12-18 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8d8847c8332e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Pablo Neruda";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf104930a1ed3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"445680";"4475825";"40.42941133441142";"-3.6416899839787695";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7288678;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-27 00:00:00.0";"2014-11-27 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=afe709c6522e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Pablo Neruda";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf104930a1ed3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"445680";"4475825";"40.42941133441142";"-3.6416899839787695";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7292842;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-25 00:00:00.0";"2014-11-25 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=26ee699e6f2e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Vallecas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1433eed10f2e3410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11c03d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Vallecas (Puente de Vallecas)";"443626";"4472022";"40.39501488341387";"-3.665565995938502";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7292844;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-16 00:00:00.0";"2014-12-16 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7be699e6f2e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Vallecas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1433eed10f2e3410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11c03d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Vallecas (Puente de Vallecas)";"443626";"4472022";"40.39501488341387";"-3.665565995938502";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7644540;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-26 00:00:00.0";"2014-11-26 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5366a65a72c98410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Iván de Vargas.";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cddca65a72c98410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"439884";"4474170";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7644562;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-17 00:00:00.0";"2014-12-17 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a80e820bf3c98410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Iván de Vargas.";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cddca65a72c98410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"439884";"4474170";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7276353;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-17 00:00:00.0";"2014-12-17 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf53f71fecdd3410VgnVCM2000000c205a0aRCRD";"";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"439884";"4474170";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7276348;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-26 00:00:00.0";"2014-11-26 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=da43f71fecdd3410VgnVCM2000000c205a0aRCRD";"";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"439884";"4474170";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7304237;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-10 00:00:00.0";"2014-12-10 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=516596a4148e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal José Hierro";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d0f96a4148e3410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"448323";"4476237";"40.433291625973624";"-3.6105662311927453";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7304235;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-12 00:00:00.0";"2014-11-12 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=698596a4148e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal José Hierro";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d0f96a4148e3410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"448323";"4476237";"40.433291625973624";"-3.6105662311927453";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7279015;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-02 00:00:00.0";"2014-12-02 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c60b3e275edd3410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Pío Baroja";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f8fb80ffae9b3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17f879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pío Baroja (Arganzuela)";"440076";"4472607";"40.40003652682007";"-3.7074488154950584";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7279014;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-04 00:00:00.0";"2014-11-04 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fcea3e275edd3410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Pío Baroja";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f8fb80ffae9b3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17f879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pío Baroja (Arganzuela)";"440076";"4472607";"40.40003652682007";"-3.7074488154950584";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7304050;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-10 00:00:00.0";"2014-12-10 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=234d3b3b138e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Eugenio Trias. Casa de Fieras de El Retiro";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=58583b3b138e3410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro";"442454";"4474428";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7598371;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-12 00:00:00.0";"2014-11-12 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d176d5893d687410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Eugenio Trias. Casa de Fieras de El Retiro";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=58583b3b138e3410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro";"442454";"4474428";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7284598;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-19 00:00:00.0";"2014-11-19 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ecbb58dfdfdd3410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Islas Filipinas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=32c76e4e0fdd3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Islas Filipinas (Ciudad Lineal)";"444814";"4475167";"40.42342659084215";"-3.651841641389484";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7284599;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-10 00:00:00.0";"2014-12-10 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eecb58dfdfdd3410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Islas Filipinas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=32c76e4e0fdd3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Islas Filipinas (Ciudad Lineal)";"444814";"4475167";"40.42342659084215";"-3.651841641389484";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7291323;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-11 00:00:00.0";"2014-12-11 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a3f48d53e2e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Ángel González";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=47990d98852e3410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"435063";"4472320";"40.397074625115906";"-3.7664885474841556";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7291322;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-20 00:00:00.0";"2014-11-20 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d13f48d53e2e3410VgnVCM1000000b205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Ángel González";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=47990d98852e3410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"435063";"4472320";"40.397074625115906";"-3.7664885474841556";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7279019;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-11-04 00:00:00.0";"2014-11-04 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=603e3e275edd3410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Gloria Fuertes";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f5a83055ef9b3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f64c2c6e051c010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Gloria Fuertes (Barajas)";"449770";"4479254";"40.46055947228695";"-3.5937461811785347";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7279020;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-02 00:00:00.0";"2014-12-02 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c82e3e275edd3410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Gloria Fuertes";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f5a83055ef9b3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f64c2c6e051c010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Gloria Fuertes (Barajas)";"449770";"4479254";"40.46055947228695";"-3.5937461811785347";"/contenido/actividades/CuentacuentosTiteresMarionetas";
7279232;"Cuentos infantiles";"";"1";"0";"L,M,X,J,V,S,D";"";"2014-12-09 00:00:00.0";"2014-12-09 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=736f6e4e0fdd3410VgnVCM2000000c205a0aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Ciudad Lineal";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=691a6e4e0fdd3410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82ce995a8bf5d010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ciudad Lineal (Ciudad Lineal)";"446054";"4476600";"40.43641736294729";"-3.637346971302506";"/contenido/actividades/CuentacuentosTiteresMarionetas";
