STOPID,NAME,asWKT
3533,30th Ave & Taraval St  ,POINT(-122.48743 37.74241)
3534,30th Ave & Ulloa St  ,POINT(-122.48739 37.74077)
3535,30th St & Church St  ,POINT(-122.426369 37.742159)
3536,30th St & Church St  ,POINT(-122.42676 37.74204)
3537,30th St & Dolores St  ,POINT(-122.424026 37.742304)
3538,30th St & Dolores St  ,POINT(-122.424457 37.74217)
3540,30th St & Mission St  ,POINT(-122.42206 37.742435)
3541,30th St & Mission St  ,POINT(-122.42217 37.74231)
3542,30th St & Noe St  ,POINT(-122.43079 37.74188)
3543,30th St & Sanchez St  ,POINT(-122.4286 37.74202)
3544,30th St & Sanchez St  ,POINT(-122.42902 37.74191)
3545,32nd Ave & Balboa St   ,POINT(-122.49195 37.77668)
3546,32nd Ave & California St  ,POINT(-122.492442 37.783419)
3547,32nd Ave & California St  ,POINT(-122.492553 37.783429)
3548,32nd Ave & Clement St  ,POINT(-122.492335 37.781995)
3549,32nd Ave & Clement St  ,POINT(-122.492425 37.781802)
3550,32nd Ave & Geary Blvd  ,POINT(-122.492296 37.779939)
3551,33rd Ave & Anza St  ,POINT(-122.493249 37.777861)
3552,33rd Ave & Anza St  ,POINT(-122.493077 37.777692)
3553,33rd Ave & Balboa St  ,POINT(-122.492973 37.776032)
3554,33rd Ave & Balboa St  ,POINT(-122.493133 37.775997)
3555,33rd Ave & Clement St  ,POINT(-122.493354 37.781537)
3556,33rd Ave & Clement St  ,POINT(-122.493515 37.781502)
3557,33rd Ave & Geary Blvd  ,POINT(-122.493227 37.779815)
3558,33rd Ave & Geary Blvd  ,POINT(-122.493388 37.779815)
3559,33rd Ave & Geary Blvd  ,POINT(-122.493215 37.779548)
3560,33rd Ave & Geary Blvd  ,POINT(-122.493376 37.779566)
3561,36th Ave & Lincoln Way  ,POINT(-122.495372 37.764557)
3562,37th Ave & Lincoln Way  ,POINT(-122.496621 37.76436)
3563,39th Ave & Quintara St  ,POINT(-122.497424 37.747621)
3564,39th Ave & Rivera St  ,POINT(-122.497308 37.745962)
3565,39th Ave & Rivera St  ,POINT(-122.49747 37.74596)
3566,42nd Ave & Clement St  ,POINT(-122.502994 37.781087)
3567,43rd Ave & Clement St  ,POINT(-122.504232 37.781007)
3568,43rd Ave & Point Lobos Ave  ,POINT(-122.504139 37.779784)
3570,45th Ave & Balboa St  ,POINT(-122.505798 37.775242)
3571,45th Ave & Balboa St  ,POINT(-122.505958 37.775206)
3572,45th Ave & Cabrillo St  ,POINT(-122.50567 37.773573)
3573,45th Ave & Cabrillo St  ,POINT(-122.505831 37.773538)
3574,46th Ave & Irving St  ,POINT(-122.506143 37.762375)
3575,46th Ave & Irving St  ,POINT(-122.505971 37.762206)
3576,46th Ave & Judah St  ,POINT(-122.506015 37.760519)
3577,46th Ave & Judah St  ,POINT(-122.505843 37.76035)
3578,46th Ave & Kirkham St  ,POINT(-122.505888 37.758655)
3579,46th Ave & Kirkham St  ,POINT(-122.505716 37.758485)
3580,46th Ave & Lawton St  ,POINT(-122.505749 37.756781)
3581,46th Ave & Lawton St  ,POINT(-122.505577 37.756612)
3582,46th Ave & Lincoln Way  ,POINT(-122.50611 37.764035)
3583,46th Ave & Lincoln Way  ,POINT(-122.50627 37.764053)
3584,46th Ave & Moraga St  ,POINT(-122.505621 37.754925)
3585,46th Ave & Moraga St  ,POINT(-122.505449 37.754756)
3586,46th Ave & Noriega St  ,POINT(-122.505322 37.752829)
3587,46th Ave & Noriega St  ,POINT(-122.505482 37.752837)
3588,46th Ave & Ortega St  ,POINT(-122.505366 37.751187)
3589,46th Ave & Ortega St  ,POINT(-122.505194 37.751017)
3590,46th Ave & Pacheco St  ,POINT(-122.505239 37.749331)
3591,46th Ave & Pacheco St  ,POINT(-122.505067 37.749161)
3592,46th Ave & Quintara St  ,POINT(-122.5051 37.747457)
3593,46th Ave & Quintara St  ,POINT(-122.504928 37.747288)
3594,46th Ave & Rivera St  ,POINT(-122.504973 37.745592)
3595,46th Ave & Rivera St  ,POINT(-122.504801 37.745423)
3596,46th Ave & Santiago St  ,POINT(-122.504834 37.743737)
3597,46th Ave & Santiago St  ,POINT(-122.504662 37.743567)
3598,46th Ave & Taraval St  ,POINT(-122.504706 37.741854)
3599,46th Ave & Taraval St  ,POINT(-122.504534 37.741685)
3600,46th Ave & Ulloa St  ,POINT(-122.504579 37.739998)
3601,46th Ave & Ulloa St  ,POINT(-122.504407 37.739829)
3602,46th Ave & Vicente St  ,POINT(-122.50444 37.738142)
3603,46th Ave & Vicente St  ,POINT(-122.504268 37.737973)
3604,46th Ave & Wawona St  ,POINT(-122.504141 37.736108)
3605,47th Ave & Noriega St  ,POINT(-122.506364 37.752783)
3606,47th Ave & Wawona St  ,POINT(-122.505366 37.736018)
3608,48th Ave & Point Lobos Ave  ,POINT(-122.509411 37.779023)
3611,Cyril Magnin St & Market St  ,POINT(-122.408175 37.784162)
3612,Cyril Magnin St & Market St  ,POINT(-122.40821 37.784011)
3613,46 Addison St   ,POINT(-122.431009 37.737735)
3614,164 Addison  St   ,POINT(-122.432807 37.738172)
3615,Addison St & Diamond Heights Blvd,POINT(-122.435716 37.740037)
3616,Addison  St & Digby St  ,POINT(-122.433609 37.740001)
3617,Addison  St & Farnum St  ,POINT(-122.434216 37.740189)
3618,Addison  St & Farnum St  ,POINT(-122.434433 37.740055)
3619,Alana Way & Executive Park Blvd,POINT(-122.39422 37.70898)
3621,Alemany Blvd & Arch St  ,POINT(-122.4669 37.71163)
3622,Alemany Blvd & Arch St  ,POINT(-122.46717 37.711418)
3628,Alemany Blvd & St Charles Ave ,POINT(-122.469458 37.710359)
3629,Alemany Blvd/St Mary's Park bridge,POINT(-122.42059 37.73229)
3630,Alemany Blvd & Victoria St  ,POINT(-122.46507 37.71183)
3631,Alemany Blvd & Victoria St  ,POINT(-122.46492 37.71164)
3635,Anza St & 33rd Ave  ,POINT(-122.49303 37.77785)
3636,Arballo Dr & Acevedo Ave .,POINT(-122.483135 37.719886)
3637,Arballo Dr & Gonzalez Dr  ,POINT(-122.483306 37.717343)
3638,Arballo Dr & Garces Dr  ,POINT(-122.483351 37.716334)
3639,Arballo Dr & Higuera Ave  ,POINT(-122.483215 37.71861)
3640,Arballo Dr & Pinto Dr  ,POINT(-122.483078 37.72076)
3642,Arguello Blvd & Balboa St  ,POINT(-122.458645 37.777075)
3643,Arguello Blvd & California St ,POINT(-122.459093 37.785596)
3644,Arguello Blvd & California St ,POINT(-122.459254 37.78556)
3645,Arguello Blvd & Clement St  ,POINT(-122.45907 37.783071)
3647,Arguello Blvd & Euclid Ave  ,POINT(-122.458956 37.78374)
3648,Arguello Blvd & Fulton St  ,POINT(-122.458301 37.774425)
3649,Arguello Blvd & Geary Blvd  ,POINT(-122.458955 37.781429)
3650,Arguello Blvd & Geary Blvd  ,POINT(-122.45876 37.781081)
3651,Arguello Blvd & Turk St  ,POINT(-122.458519 37.777477)
3652,Arkansas St & 22nd St  ,POINT(-122.39804 37.75745)
3653,Arkansas St & Madera St  ,POINT(-122.39789 37.75597)
3656,Ashbury St & Clifford Ter,POINT(-122.445946 37.764281)
3657,Ashbury St & Clifford Ter   ,POINT(-122.446095 37.764298)
3659,Ashbury St & Clayton St  ,POINT(-122.446805 37.762978)
3661,Ashbury St & Frederick St  ,POINT(-122.446278 37.767154)
3662,Ashbury St & Haight St  ,POINT(-122.446851 37.769937)
3663,Ashbury St & Piedmont St  ,POINT(-122.446072 37.765298)
3664,Ashbury St & Piedmont St  ,POINT(-122.445877 37.765146)
3665,Ashbury St & Waller St  ,POINT(-122.446851 37.769161)
3666,Ashbury St & Waller St  ,POINT(-122.446656 37.76901)
3667,Athens St & Avalon Ave   ,POINT(-122.4261 37.72465)
3668,Athens St & Brazil Ave   ,POINT(-122.42846 37.72155)
3669,Athens St & Excelsior Ave   ,POINT(-122.42729 37.72311)
3670,Avenue B & Gateview Ave,POINT(-122.377402 37.82695)
3673,Avenue H & 4th St  ,POINT(-122.367796 37.821938)
3674,Avenue H & 6th St  ,POINT(-122.36893 37.823625)
3675,Avenue H & California St,POINT(-122.366422 37.819939)
3680,Avalon Ave & La Grande Ave  ,POINT(-122.42422 37.72474)
3681,Avalon Ave & La Grande Ave   ,POINT(-122.42437 37.72474)
3682,Avalon Ave & Peru Ave  ,POINT(-122.42342 37.72508)
3685,Bacon St & Girard St  ,POINT(-122.40451 37.72744)
3686,Bacon St & Girard St  ,POINT(-122.4047 37.72732)
3687,Bacon St & Goettingen St  ,POINT(-122.40648 37.72691)
3688,Bacon St & Goettingen St  ,POINT(-122.40667 37.7268)
3689,Beverly St & Garfield St  ,POINT(-122.471739 37.719728)
3690,Bernal Heights Blvd & Bradford St,POINT(-122.40978 37.74183)
3691,Bernal Heights Blvd & Powhattan Ave,POINT(-122.41067 37.74151)
3692,Blanken Ave & Tunnel Ave   ,POINT(-122.40068 37.71202)
3693,Bemis St & Addison  St   ,POINT(-122.429531 37.737725)
3694,Bosworth St & Elk St  ,POINT(-122.44007 37.734871)
3695,Bosworth St & Diamond St  ,POINT(-122.434011 37.733595)
3696,Bosworth St & Diamond St  ,POINT(-122.43408 37.733488)
3697,Bosworth St & Elk St  ,POINT(-122.440093 37.735005)
3698,Bosworth St & Lippard Ave  ,POINT(-122.435706 37.733925)
3699,Bosworth St & Lippard Ave  ,POINT(-122.43597 37.733827)
3700,Bosworth St & Marsily St  ,POINT(-122.42794 37.733469)
3701,Bosworth St & Milton St  ,POINT(-122.429326 37.733487)
3702,Bosworth St & Milton St  ,POINT(-122.42952 37.733318)
3703,Bosworth St & Mission St  ,POINT(-122.426702 37.733719)
3704,Bosworth St & Rotteck St  ,POINT(-122.431296 37.733211)
3705,Lincoln Blvd & Bowley Ave  ,POINT(-122.482617 37.788465)
3706,Bowley St & Lincoln Blvd  ,POINT(-122.481186 37.792222)
3708,Bradford St & Bernal Heights Blvd,POINT(-122.4094 37.74201)
3709,Bradford St & Bernal Heights Blvd,POINT(-122.4094 37.74286)
3710,Bradford St & Esmeralda Ave  ,POINT(-122.40932 37.74306)
3712,Burnett Ave & Crestline Dr   ,POINT(-122.444938 37.749121)
3713,Burnett Ave & Dawnview Way  ,POINT(-122.445087 37.748077)
3715,Broad St & Capitol Ave  ,POINT(-122.458921 37.713191)
3716,Broad St & Capitol Ave  ,POINT(-122.459159 37.713152)
3717,Broad St & Orizaba Ave  ,POINT(-122.462331 37.713178)
3718,Broad St & Plymouth Ave  ,POINT(-122.455927 37.713222)
3719,Broad St & Plymouth Ave  ,POINT(-122.45618 37.713161)
3720,Bridge View Dr & Scotia Ave   ,POINT(-122.39925 37.7319)
3721,Bridge View Dr & Scotia Ave   ,POINT(-122.3994 37.73184)
3722,Bridge View Dr & Topeka Ave   ,POINT(-122.39769 37.7332)
3723,Bryant St & 4th St   ,POINT(-122.398068 37.779474)
3724,Bryant St & 5th St   ,POINT(-122.39995 37.77795)
3725,Bryant St & 6th St   ,POINT(-122.402231 37.776157)
3726,Bryant St & 7th St   ,POINT(-122.40449 37.77438)
3727,Bryant St & 8th St   ,POINT(-122.40708 37.77233)
3728,Bryant St & 9th St   ,POINT(-122.40817 37.77146)
3730,Bryant St & 16th St  ,POINT(-122.4104 37.76549)
3731,Bryant St & 16th St  ,POINT(-122.41054 37.7653)
3732,Bryant St & 17th St  ,POINT(-122.41028 37.76422)
3733,Bryant St & 17th St  ,POINT(-122.41041 37.76402)
3734,Bryant St & 18th St  ,POINT(-122.4102 37.76187)
3735,Bryant St & 18th St  ,POINT(-122.41004 37.76167)
3736,Bryant St & 19th St  ,POINT(-122.41008 37.76058)
3737,Bryant St & 19th St  ,POINT(-122.40991 37.76038)
3738,Bryant St & 20th St  ,POINT(-122.40993 37.75933)
3739,Bryant St & 20th St  ,POINT(-122.40966 37.75911)
3740,Bryant St & 21st St  ,POINT(-122.4095 37.75751)
3741,Bryant St & 21st St  ,POINT(-122.40961 37.7574)
3742,Bryant St & 22nd St  ,POINT(-122.40942 37.75621)
3743,Bryant St & 22nd St  ,POINT(-122.40949 37.75572)
3744,Bryant St & 23rd St  ,POINT(-122.40919 37.75431)
3745,Bryant St & 23rd St  ,POINT(-122.40932 37.75415)
3746,Bryant St & 24th St  ,POINT(-122.40907 37.75306)
3747,Bryant St & 24th St  ,POINT(-122.40919 37.75252)
3748,Bryant St & 25th St  ,POINT(-122.40907 37.7513)
3749,Bryant St & 25th St  ,POINT(-122.40889 37.75111)
3750,Bryant St & 26th St  ,POINT(-122.40891 37.74969)
3751,Bryant St & 26th St  ,POINT(-122.40873 37.74951)
3752,Bryant St & Alameda St  ,POINT(-122.41068 37.76845)
3753,Bryant St & Alameda St   ,POINT(-122.41081 37.7681)
3754,Bryant St & Division St   ,POINT(-122.41045 37.76967)
3755,Bryant St & Division St  ,POINT(-122.41091 37.76911)
3756,Bryant St & Mariposa St  ,POINT(-122.41032 37.76314)
3757,Bryant St & Mariposa St  ,POINT(-122.41016 37.76294)
3758,Brazil Ave & Athens St   ,POINT(-122.42829 37.72162)
3759,Brazil Ave & Athens St   ,POINT(-122.42857 37.72166)
3760,Brazil Ave & Madrid St   ,POINT(-122.43151 37.72314)
3761,Brazil Ave & Mission St   ,POINT(-122.434654 37.724717)
3762,Brazil Ave & Moscow St   ,POINT(-122.42748 37.72122)
3763,Brazil Ave & Moscow St   ,POINT(-122.42776 37.72128)
3764,Brazil Ave & Munich St   ,POINT(-122.42699 37.7209)
3765,Brazil Ave & Naples St   ,POINT(-122.4299 37.72238)
3766,Brazil Ave & Paris St   ,POINT(-122.433085 37.723958)
3767,Brazil Ave & Prague St   ,POINT(-122.42616 37.72052)
3768,228 Bay Shore Blvd  ,POINT(-122.40443 37.74472)
3769,380 Bay Shore Blvd  ,POINT(-122.40669 37.74133)
3771,Bay Shore Blvd & Alemany Blvd ,POINT(-122.406997 37.737729)
3772,Bay Shore Blvd & Arleta Ave   ,POINT(-122.402614 37.712235)
3773,Bay Shore Blvd & Augusta St  ,POINT(-122.40558 37.73425)
3775,Bay Shore Blvd & Boutwell St  ,POINT(-122.40588 37.73488)
3776,Bay Shore Blvd & Campbell Ave ,POINT(-122.39936 37.71481)
3778,Bay Shore Blvd & Cortland Ave ,POINT(-122.40677 37.73986)
3779,Bay Shore Blvd & Cortland Ave ,POINT(-122.40712 37.73967)
3780,Bay Shore Blvd & Hester Ave   ,POINT(-122.39898 37.71497)
3782,Bay Shore Blvd & Jerrold Ave   ,POINT(-122.403509 37.747123)
3783,Bay Shore Blvd & Leland Ave   ,POINT(-122.403783 37.711138)
3784,Bay Shore Blvd & Marengo St  ,POINT(-122.406894 37.738701)
3785,Bay Shore Blvd & Oakdale Ave   ,POINT(-122.40523 37.74332)
3786,Bay Shore Blvd & Oakdale Ave  ,POINT(-122.40519 37.74288)
3788,Bay Shore Blvd & Silver Ave  ,POINT(-122.40472 37.733213)
3789,Bay Shore Blvd & Silver Ave  ,POINT(-122.404789 37.732963)
3793,Bay Shore Blvd & Visitacion Ave,POINT(-122.40389 37.71062)
3794,Buchanan St & Bay St  ,POINT(-122.43334 37.80343)
3795,Buchanan St & Beach St  ,POINT(-122.43363 37.80487)
3797,90 Buckingham Way  ,POINT(-122.47686 37.72598)
3798,91 Buckingham Way  ,POINT(-122.47714 37.72597)
3799,170 Buckingham Way  ,POINT(-122.47881 37.72595)
3800,190 Buckingham Way  ,POINT(-122.47879 37.72587)
3801,280 Buckingham Way  ,POINT(-122.48004 37.72691)
3802,281 Buckingham Way  ,POINT(-122.48005 37.72717)
3803,Buckingham Way & Winston Dr   ,POINT(-122.47913 37.72803)
3804,Bunker Rd & Field Rd  ,POINT(-122.52323 37.83142)
3805,BUNKER RD/Miwok Trail,POINT(-122.527246 37.832584)
3806,BUNKER RD/Miwok Trail,POINT(-122.5272 37.832477)
3807,BUNKER RD/Rifle Range,POINT(-122.50882 37.83302)
3808,BUNKER RD/Rifle Range,POINT(-122.50872 37.83296)
3809,BUNKER RD/Stables,POINT(-122.51495 37.8318)
3810,BUNKER RD/Stables,POINT(-122.51538 37.83175)
3812,Bush St & Hyde St  ,POINT(-122.41658 37.78915)
3813,Bush St & Jones St  ,POINT(-122.41387 37.78944)
3814,Bush St & Leavenworth St  ,POINT(-122.41496 37.7893)
3815,Bush St & Montgomery St  ,POINT(-122.40208 37.79096)
3818,Buena Vista Ave E & Buena Vista Ter,POINT(-122.44021 37.76773)
3819,BUENA VISTA TER & BUENA VISTA AVE E,POINT(-122.43833 37.76883)
3820,Buena Vista Ter & Roosevelt Way,POINT(-122.43815 37.76685)
3822,California St & 4th Ave  ,POINT(-122.462292 37.785353)
3823,California St & 4th Ave  ,POINT(-122.46257 37.785178)
3824,California St & 6th Ave  ,POINT(-122.464939 37.785017)
3825,California St & 6th Ave  ,POINT(-122.464709 37.784902)
3826,California St & 7th Ave   ,POINT(-122.465432 37.784819)
3827,California St & 8th Ave  ,POINT(-122.466825 37.78463)
3828,California St & 10th Ave  ,POINT(-122.469159 37.784665)
3830,California St & 10th Ave  ,POINT(-122.468963 37.784551)
3831,California St & 12th Ave  ,POINT(-122.470848 37.784586)
3832,California St & 12th Ave  ,POINT(-122.471103 37.784454)
3833,California St & 16th Ave  ,POINT(-122.475229 37.784386)
3834,California St & 16th Ave  ,POINT(-122.475501 37.784253)
3835,California St & 19th Ave  ,POINT(-122.478446 37.784241)
3836,California St & 19th Ave  ,POINT(-122.47871 37.784109)
3837,California St & 22nd Ave  ,POINT(-122.481659 37.784097)
3838,California St & 22nd Ave  ,POINT(-122.481893 37.783941)
3839,California St & 25th Ave  ,POINT(-122.48482 37.78395)
3840,California St & 25th Ave  ,POINT(-122.485286 37.783808)
3841,California St & 28th Ave  ,POINT(-122.488074 37.783798)
3842,California St & 28th Ave  ,POINT(-122.488456 37.783658)
3843,California St & 30th Ave  ,POINT(-122.490513 37.783671)
3844,California St & 30th Ave  ,POINT(-122.490087 37.783578)
3845,California St & Arguello Blvd ,POINT(-122.459288 37.785703)
3846,California St & Arguello Blvd ,POINT(-122.459036 37.785659)
3847,California St & Baker St  ,POINT(-122.443634 37.787738)
3848,California St & Baker St  ,POINT(-122.443384 37.78762)
3849,California St & Battery St  ,POINT(-122.399813 37.793296)
3851,California St & Battery St  ,POINT(-122.39987 37.793144)
3852,California St & Cherry St  ,POINT(-122.456835 37.786042)
3853,California St & Cherry St  ,POINT(-122.456329 37.785974)
3855,California St & Davis St  ,POINT(-122.397462 37.793589)
3857,California St & Davis St  ,POINT(-122.397749 37.79342)
3858,California St & Divisadero St ,POINT(-122.44087 37.788087)
3859,California St & Divisadero St ,POINT(-122.440721 37.787954)
3860,California St & Drumm St  ,POINT(-122.39614 37.79371)
3861,California St & Fillmore St  ,POINT(-122.434151 37.788931)
3862,California St & Fillmore St  ,POINT(-122.43392 37.78879)
3863,California St & Front St  ,POINT(-122.398643 37.793438)
3864,California St & Front St  ,POINT(-122.39892 37.79327)
3865,California St & Grant Ave   ,POINT(-122.405958 37.792504)
3866,California St & Grant Ave   ,POINT(-122.405935 37.792379)
3867,California St & Hyde St  ,POINT(-122.41756 37.791018)
3868,California St & Hyde St   ,POINT(-122.417537 37.790902)
3869,California St & Jones St   ,POINT(-122.414121 37.791472)
3870,California St & Jones St   ,POINT(-122.414098 37.791347)
3871,California St & Kearny St  ,POINT(-122.404273 37.792718)
3872,California St & Kearny St  ,POINT(-122.40425 37.792593)
3873,California St & Larkin St  ,POINT(-122.41889 37.790866)
3874,California St & Larkin St  ,POINT(-122.41916 37.7907)
3875,California St & Laurel St  ,POINT(-122.449957 37.786923)
3876,California St & Laurel St  ,POINT(-122.45026 37.786712)
3877,California St & Leavenworth St,POINT(-122.415611 37.791285)
3878,California St & Leavenworth St ,POINT(-122.415749 37.791133)
3879,California St & Maple St  ,POINT(-122.455207 37.786248)
3880,California St & Mason St  ,POINT(-122.41098 37.791872)
3881,California St & Mason St  ,POINT(-122.410957 37.791747)
3882,California St & Montgomery St ,POINT(-122.402908 37.792762)
3883,California St & Montgomery St ,POINT(-122.402622 37.792931)
3884,California St & Pierce St  ,POINT(-122.437484 37.788518)
3885,California St & Pierce St  ,POINT(-122.436808 37.788455)
3886,California St & Park Presidio Blvd,POINT(-122.47325 37.784515)
3887,California St & Park Presidio Blvd,POINT(-122.472764 37.784365)
3888,California St & Polk St  ,POINT(-122.420541 37.790661)
3889,California St & Polk St  ,POINT(-122.420828 37.790492)
3890,California St & Powell St  ,POINT(-122.40942 37.792068)
3891,California St & Powell St  ,POINT(-122.40934 37.791952)
3892,California St & Presidio Ave  ,POINT(-122.446908 37.787328)
3893,California St & Presidio Ave  ,POINT(-122.446885 37.787149)
3894,California St & Sansome St  ,POINT(-122.400982 37.793145)
3895,California St & SANSOME ST,POINT(-122.401269 37.792975)
3896,California St & Spruce St  ,POINT(-122.453281 37.786503)
3897,California St & Spruce St  ,POINT(-122.453517 37.786334)
3899,California St & Stockton St   ,POINT(-122.407552 37.792308)
3900,California St & Stockton St   ,POINT(-122.407529 37.792184)
3901,California St & Taylor St  ,POINT(-122.412321 37.791712)
3902,California St & Taylor St  ,POINT(-122.412608 37.791543)
3904,California St & Avenue C,POINT(-122.370139 37.818326)
3905,California St & Avenue D  ,POINT(-122.369531 37.818504)
3909,Carl St & Cole St  ,POINT(-122.449804 37.765863)
3911,Carl St & Cole St  ,POINT(-122.450131 37.765745)
3912,Carl St & Hillway Ave  ,POINT(-122.456561 37.765003)
3913,Carl St & Hillway Ave  ,POINT(-122.456512 37.764932)
3914,Carl St & Stanyan St  ,POINT(-122.45259 37.765495)
3915,Carl St & Stanyan St  ,POINT(-122.452928 37.765371)
3920,Cashmere St & Hudson Ave  ,POINT(-122.38354 37.73573)
3921,Cashmere St & La Salle Ave  ,POINT(-122.38695 37.73585)
3922,Cashmere St & Whitney Young Cir,POINT(-122.38588 37.7366)
3923,Cabrillo St & 6th Ave  ,POINT(-122.463975 37.775451)
3924,Cabrillo St & 47th Ave  ,POINT(-122.507767 37.773421)
3925,Cabrillo St & 47th Ave  ,POINT(-122.507985 37.773287)
3927,Cabrillo St & La Playa St,POINT(-122.509934 37.773321)
3930,Cesar Chavez St & Florida St  ,POINT(-122.40976 37.74823)
3931,Cesar Chavez St & Folsom St  ,POINT(-122.41398 37.74834)
3932,Cesar Chavez St & Folsom St  ,POINT(-122.41382 37.74815)
3934,Cesar Chavez St & Harrison St ,POINT(-122.41163 37.7482)
3935,Cesar Chavez St & Mission St  ,POINT(-122.418369 37.748234)
3936,Cesar Chavez St & South Van Ness Ave,POINT(-122.415756 37.748305)
3937,Chestnut St & Broderick St  ,POINT(-122.44442 37.799837)
3938,Chestnut St & Buchanan St  ,POINT(-122.432863 37.801308)
3939,Chestnut St & Buchanan St  ,POINT(-122.433057 37.801157)
3940,Chestnut St & Divisadero St  ,POINT(-122.442746 37.800051)
3941,Chestnut St & Fillmore St  ,POINT(-122.436176 37.800907)
3942,Chestnut St & Fillmore St  ,POINT(-122.436371 37.800738)
3943,Chestnut St & Franklin St  ,POINT(-122.426568 37.80211)
3944,Chestnut St & Franklin St  ,POINT(-122.426212 37.80203)
3945,Chestnut St & Gough St  ,POINT(-122.428184 37.801905)
3946,Chestnut St & Gough St  ,POINT(-122.427852 37.801825)
