ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO,Column
7637019,Canci�n. Homenaje a los maestros de la copla. Natalia Mellado,,0,0,"L,M,X,J,V,S,D",,2014-10-17T00:00:00Z,2014-10-17T23:59:00Z,19:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f20f66c5b3d78410VgnVCM2000000c205a0aRCRD,Actividades. Centro La Remonta,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=70536e1c01c78410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c5066051361c010VgnVCM1000000b205a0aRCRD,Centro Municipal de Mayores 'La Remonta',440957,4479642,40.46347409320876,-3.6977224398740214,/contenido/actividades/EspectaculosHumorMagia,
7635969,Canci�n. Lo mejor de la copla. Ana N�jera,,0,0,"L,M,X,J,V,S,D",,2014-10-10T00:00:00Z,2014-10-10T23:59:00Z,19:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7bf07b2417878410VgnVCM2000000c205a0aRCRD,Actividades. Centro Sociocultural Jos� de Espronceda (Distrito Tetu�n). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5d9784e436878410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Jos� Espronceda (Tetu�n),440367,4477999,40.44863106357685,-3.7045265016586013,/contenido/actividades/Peliculas,
7648677,Centro Cultural Buero Vallejo. Obra de teatro. El poder de las mujeres por la Compa��a Mandala Teatro.,,0,0,"L,M,X,J,V,S,D",,2014-10-25T00:00:00Z,2014-10-25T23:59:00Z,19:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b9cbf5a252a8410VgnVCM2000000c205a0aRCRD,Centro Cultural Buero Vallejo. Obra de teatro. El poder de las mujeres por la Compa��a Mandala Teatro.,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d0abf5a252a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),448133,4477512,40.44476574042984,-3.6129105026343784,/contenido/actividades/ObrasTeatro,
7648779,Centro sociocultural Miguel de Cervantes. Obra de teatro. Grupo de Teatro Ateneo de Pozuelo. Cuadros de amor y humor,,0,0,"L,M,X,J,V,S,D",,2014-10-25T00:00:00Z,2014-10-25T23:59:00Z,19:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fa799cc7062a8410VgnVCM2000000c205a0aRCRD,Centro sociocultural Miguel de Cervantes. Obra de teatro. Grupo de Teatro Ateneo de Pozuelo. Cuadros de amor y humor,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18489cc7062a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),448257,4476610,40.43664772541769,-3.6113747604660045,/contenido/actividades/ObrasTeatro,
7641020,Charla coloquio. Prevenci�n de caidas,,1,0,"L,M,X,J,V,S,D",,2014-10-17T00:00:00Z,2014-10-17T23:59:00Z,10:30, Por Madrid Salud Villaverde. Inscripci�n en secretar�a. ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f8f76fb37888410VgnVCM2000000c205a0aRCRD,Actividades. Centro Sociocultural Bohemios (Villaverde). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11933d3276888410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Bohemios (Villaverde),441175,4467754,40.35639654251886,-3.6940501846610894,/contenido/actividades/ConferenciasColoquios,
7642256,Charla informativa. Salud Inmunol�gica con remedios naturales,,1,0,"L,M,X,J,V,S,D",,2014-10-29T00:00:00Z,2014-10-29T23:59:00Z,17:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1999e0545fc88410VgnVCM1000000b205a0aRCRD,Actividades. Centro Sociocultural San Crist�bal de los �ngeles (Villaverde). Octubre 2014.,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e47e29b3acc88410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f4a79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Sociocultural San Crist�bal de los �ngeles (Villaverde),441460,4466191,40.34233618931469,-3.6905504735084342,/contenido/actividades/ConferenciasColoquios,
7635629,Charla sobre coaching en la Biblioteca P�blica Municipal Iv�n de Vargas,,1,0,"L,M,X,J,V,S,D",,2014-10-29T00:00:00Z,2014-10-29T23:59:00Z,18:30,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a7cf89f7e678410VgnVCM1000000b205a0aRCRD,Charla sobre coaching en la Biblioteca P�blica Municipal Iv�n de Vargas,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e4cf89f7e678410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca P�blica Municipal Iv�n de Vargas (Centro),439884,4474170,40.41410290844665,-3.7098591212735883,/contenido/actividades/ConferenciasColoquios,
7635628,Charla sobre coaching en la Biblioteca P�blica Municipal Iv�n de Vargas,,1,0,"L,M,X,J,V,S,D",,2014-10-15T00:00:00Z,2014-10-15T23:59:00Z,18:30,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c66cf89f7e678410VgnVCM1000000b205a0aRCRD,Charla sobre coaching en la Biblioteca P�blica Municipal Iv�n de Vargas,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e4cf89f7e678410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca P�blica Municipal Iv�n de Vargas (Centro),439884,4474170,40.41410290844665,-3.7098591212735883,/contenido/actividades/ConferenciasColoquios,
7635493,Charla sobre oratoria en la Biblioteca P�blica Municipal Iv�n de Vargas,,1,0,"L,M,X,J,V,S,D",,2014-10-22T00:00:00Z,2014-10-22T23:59:00Z,18:30,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=55b0faca7ea68410VgnVCM1000000b205a0aRCRD,Charla sobre oratoria en la Biblioteca P�blica Municipal Iv�n de Vargas,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f54ffaca7ea68410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca P�blica Municipal Iv�n de Vargas (Centro),439884,4474170,40.41410290844665,-3.7098591212735883,/contenido/actividades/ConferenciasColoquios,
7645789,Charla-coloquio. Suelo p�lvico,,1,0,"L,M,X,J,V,S,D",,2014-10-31T00:00:00Z,2014-10-31T23:59:00Z,10:30," Por Madrid Salud Villaverde. 
 Inscripciones en secretar�a. ",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=884df580bec98410VgnVCM2000000c205a0aRCRD,Actividades. Centro Sociocultural Bohemios (Villaverde). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11933d3276888410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Bohemios (Villaverde),441175,4467754,40.35639654251886,-3.6940501846610894,/contenido/actividades/ConferenciasColoquios,
7665741,"Charla: Lo que vi y descubr� en contacto vivo con el pueblo congole�o, en la Biblioteca P�blica Municipal �ngel Gonz�lez.",,1,0,"L,M,X,J,V,S,D",,2014-10-10T00:00:00Z,2014-10-10T23:59:00Z,19:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a6aad113d85d8410VgnVCM1000000b205a0aRCRD,"Charla: Lo que vi y descubr� en contacto vivo con el pueblo congole�o, en la Biblioteca P�blica Municipal �ngel Gonz�lez.",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=583ad113d85d8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD,Biblioteca P�blica Municipal �ngel Gonz�lez (Latina),435063,4472320,40.397074625115906,-3.7664885474841556,/contenido/actividades/ConferenciasColoquios,
7665492,Chocolatada popular,,1,0,"L,M,X,J,V,S,D",,2014-10-12T00:00:00Z,2014-10-12T23:59:00Z,17:30,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67d84300955d8410VgnVCM1000000b205a0aRCRD,Fiestas del Pilar 2014. Recinto ferial,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7330b1bd415d8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=803ad376c77de210VgnVCM1000000b205a0aRCRD,Parque de la Vaguada,439821,4481504,40.48016602497203,-3.7112978051427574,/contenido/actividades/FiestasActividadesCalle,
7670784,Ciclo de conciertos. Dike - Aikn. Neopercusi�n,,0,0,"L,M,X,J,V,S,D",,2014-10-28T00:00:00Z,2014-10-28T23:59:00Z,20:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=26be700c175e8410VgnVCM1000000b205a0aRCRD,Ciclo de conciertos. Dike - Aikn. Neopercusi�n,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6b673093045e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Galileo (Chamber�),439851,4476347,40.43371190964793,-3.7104543597957758,/contenido/actividades/Conciertos,
7635421,Ciclo de conferencias. El Greco en el Distrito de Hortaleza. Dom�nico Theotocopuli y sus inicios como pintor. De la pintura de iconos al colorido veneciano,,1,0,"L,M,X,J,V,S,D",,2014-10-27T00:00:00Z,2014-10-27T23:59:00Z,18:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcccc80f6f968410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Hortaleza. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f066c41d6c968410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,445689,4481092,40.476859845869534,-3.6420353342333227,/contenido/actividades/ConferenciasColoquios,
7635414,Ciclo de conferencias. El Greco en el Distrito de Hortaleza. El escenario hist�rico: Creta y la Rep�blica Veneciana durante el Renacimiento,,1,0,"L,M,X,J,V,S,D",,2014-10-20T00:00:00Z,2014-10-20T23:59:00Z,18:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f0ccc80f6f968410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Hortaleza. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f066c41d6c968410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,445689,4481092,40.476859845869534,-3.6420353342333227,/contenido/actividades/ConferenciasColoquios,
7359124,Ciclo de exposiciones Hu�spedes del presente,,1,1,"M,X,J,V,S,D",24/12/2014;25/12/2014;31/12/2014;1/5/2014;,2014-03-07T00:00:00Z,2014-12-30T23:59:00Z,00:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2aa6663032e64410VgnVCM1000000b205a0aRCRD,Ciclo de exposiciones Hu�spedes del presente,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=14bb663032e64410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro Cibeles de Cultura y Ciudadan�a. 5Cs,441386,4474703,40.419011767401095,-3.692206111679657,/contenido/actividades/Exposiciones,
7654814,Cine infantil y familiar,,0,0,"L,M,X,J,V,S,D",,2014-10-25T00:00:00Z,2014-10-25T23:59:00Z,18:30,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03481578f90c8410VgnVCM1000000b205a0aRCRD,Actividades infantiles. Centro El Madro�o. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=adb67acec80c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Madro�o (Vic�lvaro),448466,4473127,40.405283650744316,-3.6086278232922804,/contenido/actividades/ActividadesInfantiles,
7599218,Cine para ni�os. Zipi y Zape y el club de la canica,,1,0,"L,M,X,J,V,S,D",,2014-10-11T00:00:00Z,2014-10-11T23:59:00Z,18:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a2c39b5ac9b87410VgnVCM1000000b205a0aRCRD,Actividades para ni�os. Distrito de Latina. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3355f47197b87410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3d973d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Fernando de los R�os (Latina),435929,4472140,40.39552030374428,-3.7562666456453653,/contenido/actividades/Peliculas,
7657599,Cine-F�rum. Ciclo Educaci�n Psicoan�lisis,,1,0,"L,M,X,J,V,S,D",,2014-10-16T00:00:00Z,2014-10-16T23:59:00Z,19:00," Al finalizar la proyecci�n de la pel�cula tendr� lugar un coloquio a cargo de Eva Van Morlegan (psic�loga, psicoanalista) 
   ",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67ce08db3e5c8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Nicol�s Salmer�n (Chamart�n). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2d9ebc2d65c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicol�s Salmer�n (Chamart�n),442766,4477922,40.44810636195716,-3.6762309620097398,/contenido/actividades/Peliculas,
7664399,Cine. El �ltimo concierto,,1,0,"L,M,X,J,V,S,D",,2014-10-17T00:00:00Z,2014-10-17T23:59:00Z,18:30,De Yaron Zilberman. Estados Unidos. 2012,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=173ee6409d0d8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Dotacional Integrado Arganzuela. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65189f032b0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Cultural Dotacional Integrado Arganzuela,441089,4472825,40.40207279862862,-3.6955325387824014,/contenido/actividades/Peliculas,
7671981,Cine. Lost in la Mancha,,1,0,"L,M,X,J,V,S,D",,2014-10-11T00:00:00Z,2014-10-11T23:59:00Z,19:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=445258e304ae8410VgnVCM2000000c205a0aRCRD,Cine. Lost in la Mancha,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e52df6d83ae8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,Casa del Lector,440824,4471863,40.3933877847248,-3.698565632659468,/contenido/actividades/Peliculas,
7664410,Cine. Mud,,1,0,"L,M,X,J,V,S,D",,2014-10-24T00:00:00Z,2014-10-24T23:59:00Z,18:30, De Jeff Nichols. Estados Unidos. 2012 ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1a12e6409d0d8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Dotacional Integrado Arganzuela. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65189f032b0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Cultural Dotacional Integrado Arganzuela,441089,4472825,40.40207279862862,-3.6955325387824014,/contenido/actividades/Peliculas,
7664421,Cine. Noche de vino y copas,,1,0,"L,M,X,J,V,S,D",,2014-10-31T00:00:00Z,2014-10-31T23:59:00Z,18:30,De Ole Christian Madsen. Dinamarca. 2011,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e42e6409d0d8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Dotacional Integrado Arganzuela. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65189f032b0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Cultural Dotacional Integrado Arganzuela,441089,4472825,40.40207279862862,-3.6955325387824014,/contenido/actividades/Peliculas,
7649906,Cine. Thor,,0,0,"L,M,X,J,V,S,D",,2014-10-17T00:00:00Z,2014-10-17T23:59:00Z,17:30,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=56e76aa9e27a8410VgnVCM2000000c205a0aRCRD,Actividades Centro Cultural El Torito (Moratalaz). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84a8b87c8a6a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Torito (Moratalaz),445250,4473240,40.40609591857167,-3.646536107063507,/contenido/actividades/ConferenciasColoquios,
7650763,Circo. Race Horse Company: Super Sunday,"18 euros.
Descuentos Generales:

-Descuentos del 20% para carn� joven, menores de 14 a�os, mayores de 65 a�os y personas en silla de ruedas.
-Descuentos del 15% para poseedores del carn� de Bibliotecas Municipales (este descuento solo se aplica en la venta en taquilla)
-Precios especiales para grupos (m�nimo 10 personas)
",0,1,"L,M,X,J,V,S,D",,2014-11-06T00:00:00Z,2014-11-09T23:59:00Z,00:00,"Hoario: de mi�rcoles a s�bado a las 20:30 horas, domingo a las 19 horas.",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=770c56a66bba8410VgnVCM1000000b205a0aRCRD,Circo. Race Horse Company: Super Sunday,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b1d73176d9ba8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD,Teatro Circo Price,440832,4473259,40.40596423138839,-3.698601359753866,/contenido/actividades/Circos,
7599207,Clown y magia para ni�os. El cofre m�gico,,1,0,"L,M,X,J,V,S,D",,2014-10-25T00:00:00Z,2014-10-25T23:59:00Z,12:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=add29b5ac9b87410VgnVCM1000000b205a0aRCRD,Actividades para ni�os. Distrito de Latina. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3355f47197b87410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=76c43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Almirante Churruca (Latina),433895,4470766,40.3829835905706,-3.7800890564106613,/contenido/actividades/EspectaculosHumorMagia,
7635605,Club de lectura con el autor Antonio G�mez Rufo en la Biblioteca P�blica Municipal Eugenio Tr�as. Casa de Fieras de El Retiro,,1,0,"L,M,X,J,V,S,D",,2014-10-23T00:00:00Z,2014-10-23T23:59:00Z,19:00,   ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=201b9129d1f68410VgnVCM1000000b205a0aRCRD,Club de lectura con el autor Antonio G�mez Rufo en la Biblioteca P�blica Municipal Eugenio Tr�as. Casa de Fieras de El Retiro,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d20b9129d1f68410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,Biblioteca P�blica Municipal Eugenio Tr�as. Casa de Fieras de El Retiro,442454,4474428,40.4166091081099,-3.6795930368034804,/contenido/actividades/CursosTalleres,
